property_type,society,sector,price,price_per_sqrt,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,ss the leaf,sector 85,1.17,6720.0,2,3,3,10.0,Relatively New,1550.0,0,0,0,0,1,1,49,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,smart world orchard,sector 61,1.58,13739.0,2,2,2,3.0,New Property,1278.0,1,0,0,0,0,1,15,"28.4050° N, 77.0963° E",28.405,77.0963
flat,satya the hermitage,sector 103,0.89,6137.0,2,3,3,1.0,Relatively New,1257.0,0,1,0,0,0,1,75,"28.4949° N, 77.9845° E",28.4949,77.9845
house,independent,sector 51,2.25,2778.0,6,3,3+,3.0,Relatively New,900.0,0,0,0,0,0,1,54,"28.4320° N, 77.0686° E",28.432,77.0686
house,unitech espace,sector 50,7.45,34491.0,4,4,3,3.0,Old Property,4500.0,0,1,0,0,0,0,59,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,m3m heights,sector 65,2.5,13600.0,3,3,3,19.0,Relatively New,1654.0,0,0,0,0,0,1,48,"28.4030° N, 77.0690° E",28.403,77.069
flat,signature global superbia,sector 95,0.4,6728.0,2,2,3,2.0,New Property,661.0,0,0,0,0,0,1,0,"28.4172° N, 77.9081° E",28.4172,77.9081
house,vatika signature villas,sector 82,4.7,21759.0,3,3,3+,3.0,New Property,2160.0,0,1,0,0,0,1,33,"28.3935° N, 76.9600° E",28.3935,76.96
house,eldeco mansionz,sector 48,4.95,20599.0,7,7,3+,2.0,Old Property,2403.0,1,1,1,1,0,0,145,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,paras dews,sector 106,0.95,6859.0,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,1,49,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,sanskriti apartment,sector 10a,1.1,6666.0,3,3,3,2.0,Moderately Old,1833.0,0,0,0,0,0,1,22,"28.4469° N, 77.0106° E",28.4469,77.0106
flat,godrej summit,sector 104,0.98,5950.0,3,3,3,12.0,Relatively New,1490.0,0,0,0,0,1,1,79,"28.4788° N, 76.9960° E",28.4788,76.996
house,independent,sector 43,9.85,29642.0,5,5,2,3.0,Old Property,3323.0,1,1,0,1,0,1,21,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,m3m woodshire,sector 107,1.39,5887.0,3,4,3+,6.0,Relatively New,2057.0,0,1,0,1,0,0,174,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ireo victory valley,sector 67,4.55,14536.0,4,4,3+,19.0,Relatively New,2833.0,0,1,0,0,0,0,156,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,spire woods now ananda by alpha corp,sector 103,1.25,6902.0,3,4,3,11.0,Under Construction,2012.0,1,1,0,0,0,1,105,"28.4949° N, 77.9845° E",28.4949,77.9845
flat,tulip ivory,sector 70,2.1,8750.0,4,5,3+,5.0,Moderately Old,2114.0,0,1,0,0,0,0,120,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,vatika city homes,sector 83,0.8,6060.0,2,2,2,8.0,Moderately Old,1195.0,0,0,1,0,0,1,22,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,the lions cghs,sector 56,2.09,8708.0,4,4,3+,7.0,Relatively New,2300.0,0,0,0,0,1,0,125,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,ss the coralwood,sector 84,1.05,6774.0,3,3,3,6.0,Relatively New,1610.0,0,0,0,0,1,1,129,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,ansal maple heights,sector 43,1.5,12658.0,3,3,3+,7.0,Old Property,1385.0,0,0,1,0,0,0,174,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,smart world gems,sector 89,0.97,8794.0,2,2,3+,2.0,New Property,1103.0,0,0,0,0,0,1,49,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,puri emerald bay,sector 104,1.32,8516.0,2,2,2,10.0,Relatively New,1403.0,0,0,0,0,0,1,128,"28.4788° N, 76.9960° E",28.4788,76.996
flat,ramprasta awho,sector 95,0.92,5257.0,3,3,3+,13.0,New Property,1750.0,0,0,0,0,0,1,0,"28.4172° N, 77.9081° E",28.4172,77.9081
house,the laburnum,sector 43,11.0,27160.0,5,6,3+,3.0,New Property,4050.0,0,1,0,1,0,0,160,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,pioneer araya,sector 62,9.2,19943.0,4,6,3,5.0,Relatively New,3867.0,0,1,0,1,0,0,156,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,adani m2k oyster grande,sector 102,2.35,8468.0,3,3,3,14.0,Relatively New,2351.0,1,1,0,0,0,0,165,"28.4750° N, 77.9715° E",28.475,77.9715
flat,bptp freedom park life,sector 57,5.5,8982.0,5,6,3+,19.0,Moderately Old,5010.0,0,1,0,1,0,0,153,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,essel towers,sector 14,2.75,12500.0,4,5,3+,8.0,Old Property,2200.0,1,1,0,0,0,2,128,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,dlf the ultima,sector 81,2.2,10476.0,3,4,3+,17.0,Relatively New,1900.0,0,1,0,0,0,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,dlf new town heights,sector 90,1.65,6979.0,4,4,3+,15.0,Moderately Old,2139.0,0,1,0,0,0,0,137,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,m3m woodshire,sector 107,1.35,5717.0,3,4,3+,8.0,Relatively New,1950.0,0,1,0,0,0,0,74,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,huda ashok vihar phase,sector 4,0.43,6615.0,2,2,1,2.0,Relatively New,722.0,0,0,0,0,0,1,7,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,emaar mgf emerald floors premier,sector 65,3.5,17721.0,4,4,3,4.0,Relatively New,1975.0,0,1,0,0,0,0,114,"28.4030° N, 77.0690° E",28.403,77.069
flat,vatika emilia floors,sector 83,0.65,6190.0,2,2,2,1.0,Relatively New,950.0,0,0,0,0,0,0,174,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,vipul world,sector 48,1.38,9482.0,3,3,1,2.0,Relatively New,1611.0,0,0,0,0,0,1,60,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,tata gurgaon gateway,sector 113,1.75,10443.0,2,2,2,10.0,Relatively New,1430.0,1,0,0,0,0,1,104,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,sare crescent parc,sector 92,0.65,4596.0,3,3,3,3.0,Moderately Old,1571.0,0,0,0,0,0,1,44,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,tulip violet,sector 69,1.78,8855.0,4,4,2,10.0,Relatively New,1819.0,0,0,0,1,0,0,156,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,supertech araville,sector 79,0.9,5883.0,2,2,3,5.0,Relatively New,1450.0,1,0,0,0,0,1,53,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,central park resorts,sector 48,5.15,20900.0,3,3,3+,8.0,Moderately Old,2364.0,0,1,0,0,0,2,53,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,bestech park view sanskruti,sector 92,1.55,7769.0,3,4,3,8.0,Relatively New,1805.0,0,1,0,0,0,1,49,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,bestech park view residency,sector 2,0.95,6709.0,2,2,3,10.0,Old Property,1573.0,0,0,0,0,0,0,88,"28.5095° N, 77.0320° E",28.5095,77.032
house,independent,sector 26,15.0,33201.0,5,6,3+,3.0,Moderately Old,4518.0,1,1,1,1,0,0,78,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,umang monsoon breeze,sector 78,0.7,5719.0,2,2,2,5.0,Moderately Old,1224.0,0,0,0,0,0,1,0,"28.3733° N, 77.9729° E",28.3733,77.9729
flat,unitech harmony,sector 50,2.6,9590.0,3,4,2,15.0,Relatively New,2700.0,0,1,0,0,1,0,174,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,m3m sierra 68,sector 68,1.2,9000.0,2,2,3,1.0,Relatively New,982.0,0,0,0,0,0,2,76,"28.3853° N, 77.0484° E",28.3853,77.0484
house,ansal celebrity homes,sector 2,5.2,10000.0,4,5,2,1.0,Moderately Old,5200.0,0,0,0,0,0,1,0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ss the leaf,sector 85,2.0,8305.0,3,4,3,6.0,Relatively New,2300.0,0,1,0,0,0,1,49,"28.4042° N, 77.9513° E",28.4042,77.9513
house,ansals florence villa,sector 57,6.0,22222.0,4,5,2,2.0,Old Property,2700.0,0,1,0,1,0,0,20,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,chd avenue,sector 71,1.35,5744.0,4,4,3,8.0,Moderately Old,2127.0,0,1,0,0,0,1,26,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,corona optus,sector 37c,1.25,7090.0,3,3,3,4.0,Relatively New,1350.0,0,0,0,0,1,1,49,"28.4515° N, 77.9882° E",28.4515,77.9882
flat,emaar the palm drive,sector 66,3.9,18636.0,3,4,3,2.0,Relatively New,2200.0,0,0,0,0,0,1,0,"28.3925° N, 77.0541° E",28.3925,77.0541
house,independent,sector 43,5.5,2716.0,8,7,3+,3.0,Moderately Old,2850.0,1,1,0,1,1,0,123,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,dlf the skycourt,sector 86,1.55,8035.0,3,3,3+,12.0,Relatively New,1500.0,0,0,0,0,1,2,166,"28.3986° N, 77.9384° E",28.3986,77.9384
flat,tulip violet,sector 69,1.43,8886.0,3,3,2,1.0,Relatively New,1305.0,0,0,0,1,0,1,86,"28.3966° N, 77.0341° E",28.3966,77.0341
house,unitech espace,sector 50,7.35,41761.0,4,4,3+,3.0,Moderately Old,1760.0,0,1,0,1,0,0,52,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,ss the leaf,sector 85,2.03,7230.0,4,4,3+,3.0,Relatively New,2225.0,0,0,0,0,1,1,49,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,experion the heartsong,sector 108,3.0,18392.0,4,5,3+,2.0,Relatively New,2204.25,0,1,0,0,0,2,149,"28.5134° N, 77.9830° E",28.5134,77.983
house,bptp visionnaire,sector 70a,4.0,6666.0,4,4,3+,2.0,Relatively New,6000.0,0,1,0,0,0,1,154,"28.3845° N, 77.0226° E",28.3845,77.0226
flat,dlf the belaire,sector 54,7.0,23333.0,4,6,3+,12.0,Moderately Old,2715.0,0,1,1,1,0,0,108,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,shree vardhman flora,sector 90,0.7,5177.0,2,3,2,7.0,Relatively New,1502.0,1,0,0,0,0,0,49,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,ss,sector 85,1.19,7121.0,2,2,3,11.0,Relatively New,1670.0,0,0,0,0,0,1,49,"28.4042° N, 77.9513° E",28.4042,77.9513
house,independent,sector 26,5.8,32222.0,4,3,2,2.0,Relatively New,1800.0,0,0,1,0,0,1,21,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,ss the leaf,sector 85,2.15,10924.0,4,5,3+,6.0,Relatively New,2366.0,0,1,0,0,0,1,156,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,alpha corp gurgaonone,sector 84,1.52,7904.0,3,4,3,15.0,Relatively New,1703.0,0,1,0,0,0,1,92,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf wellington estate,sector 43,2.09,14615.0,3,3,2,11.0,Old Property,1294.0,0,0,0,0,0,0,79,"28.4629° N, 77.0772° E",28.4629,77.0772
house,huda floor,sector 38,4.0,22222.0,4,9,3+,2.0,Relatively New,4800.0,0,0,1,1,0,0,152,"28.4347° N, 77.0430° E",28.4347,77.043
flat,tata primanti,sector 72,3.4,15560.0,3,4,3+,9.0,Moderately Old,2185.0,0,1,0,0,0,1,38,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,dlf regal gardens,sector 90,1.3,7150.0,3,3,3+,7.0,Relatively New,1700.0,0,0,0,0,0,1,141,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,m3m capital,sector 113,2.9,12619.0,4,4,3+,11.0,New Property,2553.0,1,1,0,0,0,1,49,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,ss the leaf,sector 85,1.3,10483.0,2,2,3+,10.0,Relatively New,1491.0,0,0,1,0,0,1,148,"28.4042° N, 77.9513° E",28.4042,77.9513
house,independent,sector 15,1.8,10000.0,4,3,1,1.0,Old Property,1800.0,0,0,0,0,0,1,16,"28.4621° N, 77.0464° E",28.4621,77.0464
house,independent,sector 43,15.5,28233.0,5,6,3,3.0,Moderately Old,5490.0,1,1,1,1,0,1,76,"28.4629° N, 77.0772° E",28.4629,77.0772
house,independent,sector 43,3.35,26973.0,1,1,0,1.0,Old Property,1242.0,0,0,0,0,0,1,9,"28.4629° N, 77.0772° E",28.4629,77.0772
house,malibu towne,sector 47,1.15,4646.0,3,3,3,2.0,Old Property,275.0,0,0,0,0,0,0,33,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,ramprastha primera,sector 37d,1.02,6000.0,3,2,3,22.0,Under Construction,1538.0,0,0,0,0,0,1,43,"28.4478° N, 77.9703° E",28.4478,77.9703
house,unitech aspen greens,sector 50,12.0,37037.0,3,4,2,1.0,Moderately Old,3240.0,1,1,0,0,0,0,101,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,ireo skyon,sector 60,2.65,13125.0,3,4,3+,7.0,Moderately Old,2037.0,0,1,0,0,0,0,152,"28.4003° N, 77.0975° E",28.4003,77.0975
house,independent,sector 25,13.5,19286.0,9,9,0,1.0,Relatively New,7000.0,0,0,0,0,0,1,0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,capital residences 360,sector 70a,1.68,8502.0,3,3,3+,5.0,New Property,1900.0,0,1,0,0,0,1,141,"28.3845° N, 77.0226° E",28.3845,77.0226
flat,dlf the skycourt,sector 86,1.5,7776.0,3,3,1,15.0,Relatively New,1550.0,0,0,0,0,0,1,159,"28.3986° N, 77.9384° E",28.3986,77.9384
flat,vatika lifestyle homes,sector 83,1.25,6839.0,3,2,1,6.0,Relatively New,1654.0,1,1,1,1,0,2,174,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,antriksh heights,sector 84,0.54,4458.0,2,2,3+,17.0,Relatively New,1086.0,0,0,0,0,0,1,81,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,tulip violet,sector 69,3.05,9664.0,4,5,3+,14.0,Relatively New,2856.0,0,1,0,0,1,1,49,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 39,1.8,21875.0,1,1,2,3.0,Relatively New,800.0,0,0,0,0,0,1,0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,2,4.0,Relatively New,1650.0,1,1,0,0,0,1,165,"28.4030° N, 77.0690° E",28.403,77.069
flat,emaar emerald hills,sector 65,1.95,13928.0,3,3,3+,1.0,New Property,1556.0,0,0,1,0,0,0,117,"28.4030° N, 77.0690° E",28.403,77.069
flat,smart world orchard,sector 61,2.45,15800.0,3,3,3,3.0,New Property,1223.0,1,1,0,0,0,1,119,"28.4050° N, 77.0963° E",28.405,77.0963
house,satya the hermitage,sector 103,4.35,13501.0,4,4,3+,2.0,Relatively New,3222.0,1,1,1,1,0,1,138,"28.4949° N, 77.9845° E",28.4949,77.9845
house,independent,sector 46,4.25,23148.0,5,4,2,3.0,Moderately Old,1836.0,0,0,1,0,0,0,57,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,raheja atharva,sector 109,2.2,9490.0,3,3,2,7.0,Moderately Old,2576.0,0,1,0,0,0,0,111,"28.5073° N, 77.0089° E",28.5073,77.0089
house,vipul tatvam villa,sector 48,6.4,24691.0,3,4,3,2.0,Relatively New,2592.0,1,1,1,0,0,0,148,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,proxima tower,sector 37c,0.6,4602.0,2,2,3,5.0,Under Construction,1180.0,1,0,0,1,0,1,55,"28.4515° N, 77.9882° E",28.4515,77.9882
house,independent,sector 3,0.8,8155.0,2,4,1,2.0,Moderately Old,981.0,0,0,0,0,0,1,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,emaar gurgaon greens,sector 102,1.49,9030.0,3,3,3,10.0,Relatively New,1315.0,0,0,0,0,0,0,159,"28.4750° N, 77.9715° E",28.475,77.9715
flat,bestech park view city,sector 49,2.7,12505.0,3,4,3+,6.0,Moderately Old,2159.0,0,0,0,0,0,1,0,"28.4121° N, 77.0480° E",28.4121,77.048
house,dlf city phase 1,sector 26,3.25,3681.0,3,3,3,2.0,Old Property,8829.0,1,0,0,0,0,1,79,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,adani aangan arcade,sector 88a,0.45,7200.0,2,2,1,3.0,New Property,694.0,0,0,0,0,0,1,14,"28.4347° N, 77.9557° E",28.4347,77.9557
flat,emaar palm gardens,sector 83,1.38,8023.0,3,3,3,5.0,Relatively New,1350.0,0,1,0,0,0,0,8,"28.3986° N, 77.9647° E",28.3986,77.9647
house,independent,sector 7,1.75,11111.0,4,2,2,2.0,Old Property,1575.0,0,0,0,0,1,1,31,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,dlf new town heights,sector 90,1.6,6768.0,4,4,3+,10.0,Relatively New,2139.0,0,1,0,1,0,1,88,"28.4085° N, 77.9369° E",28.4085,77.9369
house,independent,sector 45,17.0,37778.0,5,8,3+,3.0,Relatively New,4500.0,1,1,1,1,0,2,152,"28.4466° N, 77.0660° E",28.4466,77.066
flat,tulip violet,sector 69,1.7,8445.0,4,4,2,7.0,Relatively New,1819.0,0,0,0,0,0,1,128,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ats kocoon,sector 109,2.95,10350.0,4,4,3+,7.0,Relatively New,3150.0,0,1,1,0,0,0,158,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 26,23.0,25556.0,4,4,3+,2.0,Relatively New,9000.0,1,1,1,1,0,0,145,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,bestech altura,sector 79,1.72,8000.0,3,4,3+,5.0,Relatively New,1695.0,0,1,0,0,0,1,174,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,maruti kunj,sector 11,0.8,5161.0,3,2,0,0.0,Old Property,1403.0,0,0,0,0,0,1,8,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,vatika gurgaon,sector 83,1.25,7812.0,4,4,3,12.0,Moderately Old,1970.0,0,1,0,0,0,1,103,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.0,3,3,3+,1.0,Relatively New,1465.0,0,0,0,0,0,1,49,"28.4750° N, 77.9715° E",28.475,77.9715
flat,m3m skywalk,sector 74,1.55,13790.0,2,2,3+,18.0,Relatively New,1300.0,0,0,0,0,1,1,137,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,indiabulls centrum park,sector 103,1.35,7541.0,3,3,3+,3.0,Relatively New,1620.0,1,0,0,0,0,0,168,"28.4949° N, 77.9845° E",28.4949,77.9845
house,independent,sector 26,18.9,41833.0,6,8,2,3.0,Relatively New,4518.0,1,1,1,1,0,0,120,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,whiteland blissville,sector 76,1.92,11500.0,3,3,2,2.0,New Property,1672.0,0,0,0,0,0,1,61,"28.3935° N, 77.9888° E",28.3935,77.9888
house,independent,sector 4,4.12,8889.0,2,1,3+,2.0,Moderately Old,4635.0,0,0,0,0,0,1,0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,independent,sector 110,16.0,26667.0,6,5,2,3.0,Relatively New,6000.0,0,0,0,0,0,1,0,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3+,11.0,Relatively New,1549.0,0,1,0,0,0,1,120,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,ansals duplex flat,sector 2,0.95,7307.0,2,3,2,1.0,Old Property,1444.0,1,0,0,0,0,0,20,"28.5095° N, 77.0320° E",28.5095,77.032
flat,the close north,sector 50,2.65,11276.0,3,3,3+,3.0,Moderately Old,2491.0,0,1,0,0,0,1,174,"28.4178° N, 77.0628° E",28.4178,77.0628
house,smart world gems,sector 89,1.25,8784.0,3,3,2,1.0,New Property,1423.0,1,0,0,0,1,1,45,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,senate court,sector 62,0.9,14084.0,1,1,0,0.0,Relatively New,639.0,0,0,0,0,0,1,0,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,ireo uptown,sector 66,4.85,12999.0,4,4,3+,15.0,Relatively New,3500.0,1,1,1,1,0,0,156,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,tulip violet,sector 69,1.55,9822.0,3,3,2,5.0,Relatively New,1428.0,0,0,0,1,0,1,99,"28.3966° N, 77.0341° E",28.3966,77.0341
house,ninex city,sector 76,1.75,6250.0,4,4,0,14.0,New Property,3111.0,0,0,0,0,0,1,0,"28.3935° N, 77.9888° E",28.3935,77.9888
flat,aipl club residences,sector 70a,0.85,9139.0,2,2,2,5.0,Relatively New,842.0,0,0,0,0,0,0,45,"28.3845° N, 77.0226° E",28.3845,77.0226
flat,dlf new town heights,sector 86,1.26,6113.0,3,3,3,5.0,Moderately Old,1747.0,0,1,0,0,1,1,113,"28.3986° N, 77.9384° E",28.3986,77.9384
flat,microtek greenburg,sector 86,1.23,8310.0,2,2,3,13.0,Relatively New,1339.0,1,0,0,0,0,1,6,"28.3986° N, 77.9384° E",28.3986,77.9384
flat,sare homes,sector 92,0.95,4871.0,4,3,3,13.0,New Property,1765.0,0,0,0,0,0,1,0,"28.4079° N, 77.9153° E",28.4079,77.9153
flat,antriksh heights,sector 84,0.9,4931.0,3,3,3,11.0,Relatively New,1652.0,0,0,0,0,0,1,87,"28.3979° N, 76.9736° E",28.3979,76.9736
house,dlf city plots phase 2,sector 25,10.55,39074.0,5,6,3+,3.0,Moderately Old,2700.0,1,1,1,1,0,1,131,"28.4844° N, 77.0860° E",28.4844,77.086
house,independent,sector 25,6.5,36111.0,4,3,3,3.0,Moderately Old,1800.0,1,0,0,1,0,1,19,"28.4844° N, 77.0860° E",28.4844,77.086
flat,bptp terra,sector 37d,1.5,8282.0,3,3,3,17.0,Relatively New,1692.0,0,0,0,0,1,1,49,"28.4478° N, 77.9703° E",28.4478,77.9703
flat,ss hibiscus,sector 50,6.0,12272.0,4,3,3,5.0,Moderately Old,3982.0,0,1,0,0,0,1,31,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,vatika gurgaon,sector 83,1.08,6224.0,3,3,2,11.0,Relatively New,1570.0,0,0,0,0,1,1,19,"28.3986° N, 77.9647° E",28.3986,77.9647
house,international city by sobha phase 1,sector 109,12.0,20000.0,5,6,3,2.0,Relatively New,7000.0,1,1,0,0,0,0,154,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ireo victory valley,sector 67,4.75,13929.0,4,4,3+,0.0,Relatively New,3200.0,1,1,1,1,0,0,165,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,dlf regency park,sector 28,2.26,13696.0,3,3,2,19.0,Old Property,1700.0,0,1,0,0,0,1,158,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,dlf regal gardens,sector 90,1.2,6837.0,3,3,3+,15.0,Relatively New,1572.0,0,0,0,0,0,1,118,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,m3m woodshire,sector 107,0.9,6590.0,2,2,3+,10.0,Relatively New,1236.0,0,0,0,0,1,0,49,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,umang winter hills,sector 77,0.92,5049.0,3,3,3,17.0,Relatively New,1602.0,0,0,0,0,1,0,49,"28.3901° N, 77.9845° E",28.3901,77.9845
flat,avl 36 gurgaon,sector 36a,0.37,10539.0,1,1,1,3.0,Relatively New,319.0,0,0,0,0,0,0,88,"28.4147° N, 76.9780° E",28.4147,76.978
flat,ss the leaf,sector 85,1.65,6852.0,3,4,3,9.0,New Property,2179.0,0,0,0,1,0,1,21,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,vatika city,sector 49,1.79,12785.0,3,3,3,9.0,Old Property,1556.0,0,1,0,0,0,1,38,"28.4121° N, 77.0480° E",28.4121,77.048
house,independent,sector 38,3.9,21242.0,6,6,3+,3.0,Moderately Old,1836.0,1,1,0,1,0,1,32,"28.4347° N, 77.0430° E",28.4347,77.043
flat,kendriya vihar,sector 56,0.55,9016.0,1,2,1,0.0,Old Property,678.0,0,0,0,0,0,1,68,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,ss the leaf,sector 85,1.09,6661.0,2,2,3,5.0,Relatively New,1475.0,0,0,0,0,0,1,49,"28.4042° N, 77.9513° E",28.4042,77.9513
flat,smriti apartment,sector 56,0.52,10666.0,1,1,1,1.0,Old Property,475.0,0,0,0,0,0,1,34,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,"ganpati apartment  2, laxman vihar phase 1",sector 4,0.45,4705.0,2,2,1,0.0,Relatively New,944.0,0,0,0,0,0,1,46,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,rof ananda,sector 95,0.26,6032.0,1,1,1,8.0,New Property,406.0,0,0,0,0,0,1,49,"28.4172° N, 77.9081° E",28.4172,77.9081
flat,bestech park view residency,sector 2,1.51,7869.0,3,4,3+,7.0,Moderately Old,1738.0,0,1,0,0,0,0,84,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ireo skyon,sector 60,3.7,13214.0,4,5,3,10.0,Relatively New,2534.0,0,1,0,0,0,0,165,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,tata primanti,sector 72,4.25,13076.0,4,4,3+,0.0,Relatively New,2941.0,0,1,0,0,0,0,174,"28.4225° N, 77.0211° E",28.4225,77.0211
house,independent,sector 4,0.67,8557.0,3,2,1,1.0,Moderately Old,783.0,0,0,0,1,1,1,19,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,conscient heritage max,sector 102,2.2,10237.0,3,4,3+,20.0,Relatively New,1186.0,1,1,0,0,0,0,45,"28.4750° N, 77.9715° E",28.475,77.9715
house,independent,sector 12,0.7,4117.0,4,4,1,2.0,Moderately Old,1700.0,0,0,0,0,0,1,0,"28.4723° N, 77.0320° E",28.4723,77.032
house,independent,sector 43,8.49,31444.0,3,3,2,4.0,Relatively New,2700.0,0,1,0,1,0,0,21,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3,6.0,Relatively New,1600.0,0,1,0,0,0,0,150,"28.3986° N, 77.9647° E",28.3986,77.9647
flat,dlf new town heights,sector 90,1.25,6476.0,3,3,3+,6.0,Relatively New,1929.0,0,1,0,1,0,1,136,"28.4085° N, 77.9369° E",28.4085,77.9369
flat,bestech altura,sector 79,2.55,9532.0,4,5,2,4.0,New Property,2675.0,0,1,0,0,0,1,44,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tulip violet,sector 69,1.43,9039.0,3,3,2,1.0,Relatively New,1428.0,0,0,0,1,0,1,102,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,signature global the millennia,sector 37d,0.55,9166.0,2,2,3,3.0,New Property,543.0,0,0,0,0,0,1,53,"28.4478° N, 77.9703° E",28.4478,77.9703
flat,adani m2k oyster grande,sector 102,4.55,10000.0,4,4,3+,11.0,Relatively New,4630.0,0,0,0,0,0,0,60,"28.4750° N, 77.9715° E",28.475,77.9715
house,independent,sector 69,0.8,10484.0,1,1,0,1.0,New Property,763.0,0,0,0,0,0,1,0,"28.3966° N, 77.0341° E",28.3966,77.0341
